Index,Depth_Value,Point_X,Point_Y
706,1.3968936204910278,0.0,0.0
707,1.3968936204910278,0.0,0.0
708,1.111278772354126,0.0,0.0
709,1.111278772354126,0.0,0.0
710,1.111278772354126,0.0,0.0
711,1.111278772354126,0.0,0.0
712,0.8740136027336121,0.0,0.0
713,0.8740136027336121,0.0,0.0
714,0.8740136027336121,0.0,0.0
715,0.8740136027336121,0.0,0.0
716,0.8740136027336121,0.0,0.0
717,0.665645956993103,0.0,0.0
718,0.665645956993103,0.0,0.0
719,0.665645956993103,0.0,0.0
720,0.665645956993103,0.0,0.0
721,0.43762022256851196,0.0,0.0
722,0.43762022256851196,0.0,0.0
723,0.43762022256851196,0.0,0.0
724,0.43762022256851196,0.0,0.0
725,0.43762022256851196,0.0,0.0
726,0.21333488821983337,0.0,0.0
727,0.21333488821983337,0.0,0.0
728,0.21333488821983337,0.0,0.0
729,0.21333488821983337,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,0.0,0.0,0.0
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,0.0,0.0
737,0.0,0.0,0.0
738,0.0,0.0,0.0
739,0.0,0.0,0.0
740,0.0,0.0,0.0
741,0.0,0.0,0.0
742,0.0,0.0,0.0
743,0.0,0.0,0.0
744,0.0,0.0,0.0
745,0.0,0.0,0.0
746,0.0,0.0,0.0
747,0.0,0.0,0.0
748,0.0,0.0,0.0
749,0.0,0.0,0.0
750,0.0,0.0,0.0
751,0.0,0.0,0.0
752,0.0,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,0.0,0.0,0.0
760,0.0,0.0,0.0
761,0.0,0.0,0.0
762,0.0,0.0,0.0
763,0.0,0.0,0.0
764,0.0,0.0,0.0
765,0.5368931293487549,0.0,0.0
766,0.5368931293487549,0.0,0.0
767,0.5368931293487549,0.0,0.0
768,0.5368931293487549,0.0,0.0
769,1.0444960594177246,0.0,0.0
770,1.0444960594177246,0.0,0.0
771,1.0444960594177246,0.0,0.0
772,1.0444960594177246,0.0,0.0
773,1.0444960594177246,0.0,0.0
774,1.0444960594177246,0.0,0.0
